제작연도,고유번호,공익광고작품명,대분류,소분류,영상링크-코바코 홈페이지,영상링크-유튜브,핵심 키워드(관리자 직접 지정),썸네일 이미지,썸네일 이미지 이름
2021,2021_03,청소년 개인정보보호 인식개선-털린그림찾기A,가정/청소년,청소년,https://www.kobaco.co.kr/site/main/archive/advertising/5/14091?cp=1&pageSize=8&sortDirection=DESC&arcUse=true&arcCategory=5&metaCode1=broadcast&adtDefaultYear=false,https://www.youtube.com/watch?v=H0DRh_DrPMg,개인정보보호,O,2021_03.jpg
2021,2021_04,청소년 개인정보보호 인식개선-털린그림찾기B,가정/청소년,청소년,https://www.kobaco.co.kr/site/main/archive/advertising/5/14090?cp=1&pageSize=8&sortDirection=DESC&arcUse=true&arcCategory=5&metaCode1=broadcast&metaCode2=psa003&metaCode3=psa003_005&adtManufactureYear=&adtDefaultYear=false,https://www.youtube.com/watch?v=f2x65wQcP8s,개인정보보호,O,2021_04.jpg
2021,2021_05,환경-애착용기A,자연환경,환경보전,https://www.kobaco.co.kr/site/main/archive/advertising/5/14135?cp=1&pageSize=8&sortDirection=DESC&arcUse=true&arcCategory=5&metaCode1=broadcast&adtDefaultYear=false,https://www.youtube.com/watch?v=DM-0rzPNehg,환경보호,O,2021_05.jpg
2021,2021_06,환경-애착용기B,자연환경,환경보전,https://www.kobaco.co.kr/site/main/archive/advertising/5/14134?cp=1&pageSize=8&sortDirection=DESC&arcUse=true&arcCategory=5&metaCode1=broadcast&adtDefaultYear=false,https://www.youtube.com/watch?v=ZMAXgfs3frk,환경보호,O,2021_06.jpg
2021,2021_07,노동자 인권보호-가장 불편한 택배,사회공동체,타인배려/공공매너,https://www.kobaco.co.kr/site/main/archive/advertising/5/14153?cp=1&pageSize=8&sortDirection=DESC&arcUse=true&arcCategory=5&metaCode1=broadcast&adtDefaultYear=false,https://www.youtube.com/watch?v=zaOVZMZuJls,노동자 인권보호,O,2021_07.jpg
2021,2021_08,노동자 인권보호-가장 무거운 택배,사회공동체,타인배려/공공매너,https://www.kobaco.co.kr/site/main/archive/advertising/5/14152?cp=1&pageSize=8&sortDirection=DESC&arcUse=true&arcCategory=5&metaCode1=broadcast&adtDefaultYear=false,https://www.youtube.com/watch?v=a1KFJEvZc_E,노동자 인권보호,O,2021_08.jpg
2021,2021_09,아동보호-아동학대 방지,가정/청소년,폭력예방,https://www.kobaco.co.kr/site/main/archive/advertising/5/14154?cp=1&pageSize=8&sortDirection=DESC&arcUse=true&arcCategory=5&metaCode1=broadcast&adtDefaultYear=false,https://www.youtube.com/watch?v=D_9R3JMk97M,아동학대,O,2021_09.jpg
2021,2021_10,스토킹 범죄 예방 - 사랑이 죄야 A,사회공동체,타인배려/공공매너,https://kobaco.co.kr/site/main/archive/advertising/5/14222?cp=1&pageSize=8&sortDirection=DESC&arcUse=true&arcCategory=5&metaCode1=broadcast&adtDefaultYear=false,https://youtu.be/V6aw9tthy_0,데이트폭력,O,2021_10.jpg
2021,2021_11,스토킹 범죄 예방 - 사랑이 죄야 B,사회공동체,타인배려/공공매너,https://kobaco.co.kr/site/main/archive/advertising/5/14221?cp=1&pageSize=8&sortDirection=DESC&arcUse=true&arcCategory=5&metaCode1=broadcast&adtDefaultYear=false,https://youtu.be/OkSpYaBwV_8,데이트폭력,O,2021_11.jpg
2022,2022_01,대통령 채용 - 30초,경제사회/기타,선거,https://kobaco.co.kr/site/main/archive/advertising/5/14233?cp=1&pageSize=8&sortDirection=DESC&arcUse=true&arcCategory=5&metaCode1=broadcast&adtDefaultYear=false,https://www.youtube.com/watch?v=RulAd-EA-Og,대통령선거,O,2022_01.jpg
2022,2022_02,다양성 존중 및 사회통합 - 존중과 배려 Viral,사회공동체,타인배려/공공매너,https://kobaco.co.kr/site/main/archive/advertising/5/14236?cp=1&pageSize=8&sortDirection=DESC&arcUse=true&arcCategory=5&metaCode1=broadcast&adtDefaultYear=false,https://youtu.be/9hceSjyhW98,존중과 배려,O,2022_02.jpg
2022,2022_03,다양성 존중 및 사회통합 - 존중과 배려,사회공동체,타인배려/공공매너,https://kobaco.co.kr/site/main/archive/advertising/5/14237?cp=1&pageSize=8&sortDirection=DESC&arcUse=true&arcCategory=5&metaCode1=viral&adtDefaultYear=false,https://youtu.be/8PJ35pcr6WM,존중과 배려,O,2022_03.jpg
2022,2022_04,자긍심 - 다 한다,경제사회/기타,국민의식/나라사랑,https://kobaco.co.kr/site/main/archive/advertising/5/14238?cp=1&pageSize=8&sortDirection=DESC&arcUse=true&arcCategory=5&metaCode1=broadcast&adtDefaultYear=false,https://www.youtube.com/watch?v=6SGow6pW0yg,자긍심,O,2022_04.jpg
2022,2022_05,환경 I (탄소중립) - 좋은 습관 Viral,자연환경,환경보전,https://kobaco.co.kr/site/main/archive/advertising/5/14268?cp=1&pageSize=8&sortDirection=DESC&arcUse=true&arcCategory=5&metaCode1=viral&adtDefaultYear=false,https://youtu.be/BXySXyHBICY,탄소중립,O,2022_05.jpg
2022,2022_06,환경 I (탄소중립) - 좋은 습관,자연환경,환경보전,https://kobaco.co.kr/site/main/archive/advertising/5/14267?cp=1&pageSize=8&sortDirection=DESC&arcUse=true&arcCategory=5&metaCode1=broadcast&adtDefaultYear=false,https://youtu.be/eKlQxEL-JGA,탄소중립,O,2022_06.jpg
2022,2022_07,세대갈등 해소 - 알파벳에 대한 편견 Viral,사회공동체,타인배려/공공매너,https://kobaco.co.kr/site/main/archive/advertising/5/14279?cp=1&pageSize=8&sortDirection=DESC&arcUse=true&arcCategory=5&metaCode1=broadcast&adtDefaultYear=false,https://www.youtube.com/watch?v=Y7Bdhhy2Ec4,세대갈등 해소,O,2022_07.jpg
2022,2022_08,세대갈등 해소 - 알파벳에 대한 편견,사회공동체,타인배려/공공매너,https://kobaco.co.kr/site/main/archive/advertising/5/14279?cp=1&pageSize=8&sortDirection=DESC&arcUse=true&arcCategory=5&metaCode1=broadcast&adtDefaultYear=false,https://www.youtube.com/watch?v=438V8H6jhtg,세대갈등 해소,O,2022_08.jpg
2022,2022_09,청년 응원 - Viral,사회공동체,사회화합,https://kobaco.co.kr/site/main/archive/advertising/5/14307?cp=1&pageSize=8&sortDirection=DESC&arcUse=true&arcCategory=5&metaCode1=broadcast&adtDefaultYear=false,https://www.youtube.com/watch?v=Ih0jRP0G_dM,청년,O,2022_09.jpg
2022,2022_10,청년 응원,사회공동체,사회화합,https://kobaco.co.kr/site/main/archive/advertising/5/14307?cp=1&pageSize=8&sortDirection=DESC&arcUse=true&arcCategory=5&metaCode1=broadcast&adtDefaultYear=false,https://www.youtube.com/watch?v=ndpG-sywU6s,청년,O,2022_10.jpg
2022,2022_11,해석 불가능 시대,사회공동체,언어생활,https://kobaco.co.kr/site/main/archive/advertising/5/14311?cp=1&pageSize=8&sortDirection=DESC&arcUse=true&arcCategory=5&metaCode1=broadcast&adtDefaultYear=false,https://www.youtube.com/watch?v=OGa6p27j3_s,신조어,O,2022_11.jpg
2022,2022_12,전국 친환경 자랑,자연환경,환경보전,https://kobaco.co.kr/site/main/archive/advertising/5/14315?cp=1&pageSize=8&sortDirection=DESC&arcUse=true&arcCategory=5&metaCode1=broadcast&adtDefaultYear=false,https://www.youtube.com/watch?v=Wx82MbTcCiY,환경보호,O,2022_12.jpg
2022,2022_13,안전 운전자가 타고 있어요,사회공동체,교통안전,https://www.kobaco.co.kr/site/main/archive/advertising/5/14384?cp=1&pageSize=8&sortDirection=DESC&arcUse=true&arcCategory=5&metaCode1=broadcast&adtDefaultYear=false,https://www.youtube.com/watch?v=QUPmn0zelhc,교통안전,O,2022_13.jpg
2023,2023_01,공동체 의식 - 작은 실천,사회공동체,타인배려/공공매너,https://kobaco.co.kr/site/main/archive/advertising/5/14390?cp=1&pageSize=8&sortDirection=DESC&arcUse=true&arcCategory=5&metaCode1=broadcast&adtDefaultYear=false,https://www.youtube.com/watch?v=GiXRHCnw-e4,소통,O,2023_01.jpg
2023,2023_02,SNS 매너 권법,사회공동체,인터넷 예절,https://kobaco.co.kr/site/main/archive/advertising/5/14392?cp=1&pageSize=8&sortDirection=DESC&arcUse=true&arcCategory=5&metaCode1=broadcast&adtDefaultYear=false,https://www.youtube.com/watch?v=dxKn5S0k_1M,인터넷 예절,O,2023_02.jpg
2023,2023_03,생활안전 - 일상의 개인안전,사회공동체,안전,https://kobaco.co.kr/site/main/archive/advertising/5/14437?cp=1&pageSize=8&sortDirection=DESC&arcUse=true&arcCategory=5&metaCode1=broadcast&adtDefaultYear=false,https://www.youtube.com/watch?v=rGXXLLKU-TA,안전,O,2023_03.jpg
2023,2023_04,기후변화대응 - 친환경 피지컬,자연환경,환경보전,https://kobaco.co.kr/site/main/archive/advertising/5/14445?cp=1&pageSize=8&sortDirection=DESC&arcUse=true&arcCategory=5&metaCode1=broadcast&adtDefaultYear=false,https://www.youtube.com/watch?v=xTCyIT8dnK8,에너지,O,2023_04.jpg
2023,2023_05,산업안전 - 일터에서의 국민안전,사회공동체,안전,https://kobaco.co.kr/site/main/archive/advertising/5/14454?cp=1&pageSize=8&sortDirection=DESC&arcUse=true&arcCategory=5&metaCode1=broadcast&adtDefaultYear=false,https://www.youtube.com/watch?v=fUHTg2fh5Gg,산업안전,O,2023_05.jpg
2023,2023_06,"마약근절 - 마약 시작, 인생 끝",공중보건/복지,보건/위생,https://kobaco.co.kr/site/main/archive/advertising/5/14467?cp=1&pageSize=8&sortDirection=DESC&arcUse=true&arcCategory=5&metaCode1=broadcast&adtDefaultYear=false,https://www.youtube.com/watch?v=iVAewbPKqUk,마약,O,2023_06.jpg
2023,2023_07,피싱 스미싱 예방 - 심청,사회공동체,안전,https://kobaco.co.kr/site/main/archive/advertising/5/14506?cp=1&pageSize=8&sortDirection=DESC&arcUse=true&arcCategory=5&metaCode1=broadcast&adtDefaultYear=false,https://www.youtube.com/watch?v=oLPeZTZ2lCw,보이스피싱,O,2023_07.jpg
2024,2024_01,저출생 극복 - 아…이러니,가정/아동/청소년,가족계획,https://www.kobaco.co.kr/site/main/archive/advertising/5/14533?cp=1&pageSize=8&sortDirection=DESC&arcUse=true&arcCategory=5&metaCode1=broadcast&adtDefaultYear=false,https://www.youtube.com/watch?v=VRXw6h4oe5Q,저출생,O,2024_01.jpg
2024,2024_02,청소년 도박 예방,가정/아동/청소년,청소년 관심/선도,https://www.kobaco.co.kr/site/main/archive/advertising/5/14650?cp=1&pageSize=8&sortDirection=DESC&arcUse=true&arcCategory=5&metaCode1=broadcast&metaCode2=psa_new_003&adtManufactureYear=&adtDefaultYear=false,https://www.youtube.com/watch?v=3RoS8jbwUHE,도박,O,2024_02.jpg
2024,2024_03,공공매너-반전매너,공중예절/에티켓,공공대너,https://www.kobaco.co.kr/site/main/archive/advertising/5/14544?cp=1&pageSize=8&sortDirection=DESC&arcUse=true&arcCategory=5&metaCode1=broadcast&adtDefaultYear=false,https://www.youtube.com/watch?v=OoMScPYFh4A,매너,O,2024_03.jpg
2024,2024_04,다문화 I - 이주배경 청소년,사회적 약자 및 소수자 보호,다문화,https://www.kobaco.co.kr/site/main/archive/advertising/5/14572?cp=1&pageSize=8&sortDirection=DESC&arcUse=true&arcCategory=5&metaCode1=broadcast&adtDefaultYear=false,https://www.youtube.com/watch?v=zUNmXcSxdm4,다문화,O,2024_04.jpg
2024,2024_05,다문화 II - 이주배경 이웃들,사회적 약자 및 소수자 보호,다문화,https://www.kobaco.co.kr/site/main/archive/advertising/5/14598?cp=1&pageSize=8&sortDirection=DESC&arcUse=true&arcCategory=5&metaCode1=broadcast&adtDefaultYear=false,https://www.youtube.com/watch?v=my8wTQmMerU,다문화,O,2024_05.jpg
2024,2024_06,장애인(발달장애 등)-출발,사회공동체,장애인,https://www.kobaco.co.kr/site/main/archive/advertising/5/14652?cp=1&pageSize=8&sortDirection=DESC&arcUse=true&arcCategory=5&metaCode1=broadcast&adtDefaultYear=false,https://www.youtube.com/watch?v=3eXB3Fb7Syo,장애,O,2024_06.jpg
2024,2024_07,환경보호 - 지구살림템,환경/에너지,환경보호 의식 개선,https://www.kobaco.co.kr/site/main/archive/advertising/5/14851?cp=1&pageSize=8&sortDirection=DESC&arcUse=true&arcCategory=5&metaCode1=broadcast&adtDefaultYear=false,https://www.youtube.com/watch?v=E01w3D4wQso,환경보호,O,2024_07.jpg
