번호,명칭,수량,재질,시대,용도기능,입수처,크기(cm),특징
547,PHOENIX COMMUNICATIONS CREATIVE ANNUAL 2006,1,종이,2007년(현대),휘닉스커뮤니케이션즈 회사에서 발간한 광고연감,한국광고업협회(현재 한국광고산업협회),21×20.9×0.7,86쪽(앞뒤 표지 제외)
548,ADSTAR 2007,2,"종이, 플라스틱",2007년(현대),2007년 대한민국 광고대상수상작 모음집,한국광고업협회(현재 한국광고산업협회),20.9×29.6×1.3,138쪽(앞뒤 표지 제외).DVD 포함
549,CREATIVE ANNUAL OF KOREA ‘95韓國廣告作品年鑑,1,종이,1995년(현대),"한국광고업협회(현,한국광고산업협회)가 발간한 연감",한국광고업협회(현재 한국광고산업협회),23×30.7×2.9,340쪽(앞뒤 표지 제외)
550,대한민국광고대상연감 ‘95,1,종이,1995(현대),한국광고연구원에서 발간한 연감,한국광고업협회(현재 한국광고산업협회),24.1×32.5×2.9,322쪽(앞뒤 표지 제외)
551,대한민국광고대상연감‘96,1,종이,1996년(현대),한국광고연구원에서 발간한 연감,한국광고업협회(현재 한국광고산업협회),23.6×31.3×3.3,386쪽(앞뒤 표지 제외)
552,KOREA ADVERTISING awards annual대한민국광고대상연감‘97,1,종이,1997년(현대),한국광고연구원에서 발간한 연감,한국광고업협회(현재 한국광고산업협회),23.6×31.2×3.2,410쪽(앞뒤 표지 제외)
553,KOREA ADVERTISING AWARDS ANNUAL대한민국광고대상연감 98,1,종이,1998년(현대),한국광고연구원에서 발간한 연감,한국광고업협회(현재 한국광고산업협회),23.1×31.5×2.9,354쪽(앞뒤 표지 제외)
554,KOREA ADVERTISING AWARDS ANNUAL MILLENNIUM EDITION 2000,2,"종이, 플라스틱",2000년(현대),한국광고연구원에서 발간한 연감,한국광고업협회(현재 한국광고산업협회),22.6×30.1×1.3,"176쪽(앞뒤 표지 제외), DVD 포함"
555,KOREA ADVERTISING AWARDS ANNUAL 2002,1,종이,2002년(현대),한국광고연구원에서 발간한 연감,한국광고업협회(현재 한국광고산업협회),23×30.2×2.5,306쪽(앞뒤 표지 제외)
556,KAPA ANNUAL 9,1,종이,2006년(현대),한국광고사진가협회에서 발간한 광고 연감,한국광고업협회(현재 한국광고산업협회),23.6×30.3×2.1,232쪽(앞뒤 표지 제외)
557,KAPA ANNUAL 10,1,종이,2007년(현대),한국광고사진가협회에서 발간한 광고 연감,한국광고업협회(현재 한국광고산업협회),24.1×30.5×2.2,228쪽(앞뒤 표지 제외)
558,Boryung History,1,종이,2007년(현대),보령제약그룹 50년사,한국광고업협회(현재 한국광고산업협회),26.4×26.2×4.3,498쪽(앞뒤 표지 제외)
559,農心四十年史,1,종이,2006년(현대),농심그룹 40년사,한국광고업협회(현재 한국광고산업협회),23×30.2×5.2,806쪽(앞뒤 표지 제외)
560,한국 약업 100년 1900~2003,2,종이,2004년(현대),약업신문에서 발간한 100년사,한국광고업협회(현재 한국광고산업협회),20.1×27.8×8.3,"한국약업100년: 818쪽,21세기 약업의 좌표와 비젼: 642쪽,(앞뒤 표지 제외)"
561,太平洋五十年史,1,종이,1995년(현대),태평양그룹 50년사,한국광고업협회(현재 한국광고산업협회),22.2×30.8×6.1,946쪽(앞뒤 표지 제외)
562,JOONG-ANG ADVERTISING PRIZE 28th 1992,1,종이,1992년(현대),중앙광고대상 수장작,한국광고업협회(현재 한국광고산업협회),21×29.5×0.1,14쪽(앞뒤 표지 제외)
563,사인만들기도시표정만들기,1,종이,2003년(현대),광고 관련 서적,한국광고업협회(현재 한국광고산업협회),15.1×21.9×1.7,292쪽(앞뒤 표지 제외)
564,광고로 본 유한양행,1,종이,2000년(현대),유한양행 1926년~1945년 기록서,한국광고업협회(현재 한국광고산업협회),18.7×25.7×1.2,198쪽(앞뒤 표지 제외)
565,韓國야쿠르트二十五年史,1,종이,1994년(현대),한국야쿠르트 25년사,한국광고업협회(현재 한국광고산업협회),19.7×26.3×4.2,698쪽(앞뒤 표지 제외)
566,韓國戰爭記錄寫眞集,1,종이,1973년(현대),한국전쟁기록사진집,한국광고업협회(현재 한국광고산업협회),16×23.2×3.1,486쪽(앞뒤 표지 제외)
567,매스·커뮤니케이션總論,1,종이,1976년(현대),신문방송학 관련 서적,박영호(KOBACO 퇴직자),15.1×22.1×1.7,419쪽(앞뒤 표지 제외)
568,매스커뮤니케이션心理學,1,종이,1976년(현대),신문방송학 관련 서적,박영호(KOBACO 퇴직자),15.5×22.7×1.5,385쪽(앞뒤 표지 제외)
569,廣告커뮤니케이션新論,1,종이,1987년(현대),광고 관련 서적,박영호(KOBACO 퇴직자),15.6×22.5×2.9,572쪽(앞뒤 표지 제외)
570,廣告와ABC論,1,종이,1987년(현대),광고 관련 서적,박영호(KOBACO 퇴직자),16×23.2×2.8,414쪽(앞뒤 표지 제외)
571,新聞王 퓨울리처,1,종이,1963년(현대),신문 관련 인물 전기,박영호(KOBACO 퇴직자),13×19.4×1.8,306쪽(앞뒤 표지 제외)
572,廣告學槪論,1,종이,1984년(현대),광고 관련 서적,박영호(KOBACO 퇴직자),15.4×22.5×2.6,654쪽(앞뒤 표지 제외)
573,廣告用語辭典,1,종이,1986년(현대),광고 관련 사전,박영호(KOBACO 퇴직자),16.4×21.7×3.2,500쪽(앞뒤 표지 제외)
574,PR原論,1,종이,1966년(현대),광고 관련 서적,박영호(KOBACO 퇴직자),15.5×20.9×2.4,618쪽(앞뒤 표지 제외)
575,報道用語集,1,종이,1982년(현대),언론 관련 서적,박영호(KOBACO 퇴직자),14.9×21×2,378쪽(앞뒤 표지 제외)
576,커뮤니케이션槪論,1,종이,1987년(현대),커뮤니케이션 개론,박영호(KOBACO 퇴직자),15.4×22.5×1.9,378쪽(앞뒤 표지 제외)
577,廣告制作의實際,1,종이,1987년(현대),광고제작의 실제,박영호(KOBACO 퇴직자),15.2×22.5×2.4,556쪽(앞뒤 표지 제외)
578,廣告의科學,1,종이,1988년(현대),광고의 과학,박영호(KOBACO 퇴직자),14.7×22.5×1.1,230쪽(앞뒤 표지 제외)
579,放送의理解,1,종이,1988년(현대),방송의 이해,박영호(KOBACO 퇴직자),15.4×22.5×1.9,404쪽(앞뒤 표지 제외)
580,放送廣告論,1,종이,1988년(현대),방송광고론,박영호(KOBACO 퇴직자),15.4×22.6×1.7,420쪽(앞뒤 표지 제외)
581,情報化時代의著作權,1,종이,1992년(현대),정보화시대의 저작권,박영호(KOBACO 퇴직자),16×23×3.2,564쪽(앞뒤 표지 제외)
582,21세기를 겨냥한 저작권 해설,1,종이,1999년(현대),저작권 해설서,박영호(KOBACO 퇴직자),15.2×22.4×2,420쪽(앞뒤 표지 제외)
583,세계의 신문,1,종이,1987년(현대),세계의 신문 연구서(언론연구원총서-2),박영호(KOBACO 퇴직자),15.1×22.5×3.6,726쪽(앞뒤 표지 제외)
584,정보사회와 언론,1,종이,1987년(현대),언론연구원총서-3,박영호(KOBACO 퇴직자),15×22.5×3.4,506쪽(앞뒤 표지 제외)
585,유럽만화를보러갔다,2,"종이, 플라스틱",1999년(현대),유럽만화보고서,박영호(KOBACO 퇴직자),18.9×24.3×1.2,"292쪽(앞뒤 표지 제외), DVD 포함"
586,케이블 TV와 직접위성방송(DBS)의 정착화에 관한 연구1992.12,1,종이,1992년(현대),연구보고서,박영호(KOBACO 퇴직자),19.1×26.2×0.8,122쪽(앞뒤 표지 제외)
587,종합유선방송용어집,1,종이,1993년(현대),방송용어집,박영호(KOBACO 퇴직자),13.9×20×1.7,322쪽(앞뒤 표지 제외)
588,세계는 진정 새로운 정보질서를 원하는가-국제 커뮤니케이션의 현황과 전망-유네스코편,1,종이,1981년(현대),국제 커뮤니케이션 관련 연구보고서,박영호(KOBACO 퇴직자),17.8×25.4×2,366쪽(앞뒤 표지 제외)
589,매스컴대사전,1,종이,1993년(현대),매스컴 용어 대사전,박영호(KOBACO 퇴직자),17×23.1×7.3,1852쪽(앞뒤 표지 제외)
590,케이블 커뮤니케이션,1,종이,1993년(현대),케이블 커뮤니케이션 관련 연구보고서,박영호(KOBACO 퇴직자),15.1×22.2×1.7,350쪽(앞뒤 표지 제외)
591,좀더 쉽게 광고를 만난다,1,종이,1991년(현대),광고 관련 서적,박영호(KOBACO 퇴직자),15.4×22.4×2,230쪽(앞뒤 표지 제외)
592,성공적인 광고 캠페인을 위한 전략적 사고법,1,종이,1988년(현대),광고 관련 서적,박영호(KOBACO 퇴직자),15.2×22.4×1.4,262쪽(앞뒤 표지 제외)
593,세계의 디지털 위성방송,1,종이,1998년(현대),광고 관련 서적,박영호(KOBACO 퇴직자),15.1×22.4×1.4,312쪽(앞뒤 표지 제외)
594,매스커뮤니케이션과 사회화,1,종이,1978년(현대),매스커뮤니케이션 연구보고서,박영호(KOBACO 퇴직자),12.7×20.8×0.8,144쪽(앞뒤 표지 제외)
595,廣告의체크리스트,1,종이,1987년(현대),광고 관련 서적,박영호(KOBACO 퇴직자),15.1×21.9×3.1,648쪽(앞뒤 표지 제외)
596,The Disney Touch 월트 디즈니사와 미래형 경영,1,종이,1995년(현대),월트디즈니사 연구서,박영호(KOBACO 퇴직자),15.2×22.3×2.3,492쪽(앞뒤 표지 제외)
597,CATV사업의 실제,1,종이,1994년(현대),CATV사업 관련 서적,박영호(KOBACO 퇴직자),15.4×22.5×1.8,364쪽(앞뒤 표지 제외)
598,저패니메이션이 세상을 지배하는 이유-아톰에서 슬램덩크까지,1,종이,1997년(현대),광고 관련 서적,박영호(KOBACO 퇴직자),15.4×22.5×1.8,384쪽(앞뒤 표지 제외)
599,冷箭Ⅱ,1,종이,1996년(현대),칼럼집,박영호(KOBACO 퇴직자),15.2×22.4×1.9,고대신문 총서-2300쪽(앞뒤 표지 제외)
600,濁流世評,1,종이,1996년(현대),칼럼집,박영호(KOBACO 퇴직자),15.2×22.4×1.9,고대신문 총서-3308쪽(앞뒤 표지 제외)
601,高大新聞 社說選,1,종이,1996년(현대),고대신문 사설모음집,박영호(KOBACO 퇴직자),15.2×22.3×1.5,고대신문 총서-4324쪽(앞뒤 표지 제외)
602,지축박차 천지흔들,1,종이,1997년(현대),고대신문의 해외 취재 모음,박영호(KOBACO 퇴직자),15.1×22.3×1.9,고대신문 총서-5396쪽(앞뒤 표지 제외)
603,PR의 要領과 實際,1,종이,1965년(현대),PR의 요령과 실제,박영호(KOBACO 퇴직자),13.4×19.1×1.6,312쪽(앞뒤 표지 제외)
604,‘83放送廣告物審議現況,1,종이,1984년(현대),광고방송물심의현황,박영호(KOBACO 퇴직자),12.7×18.9×0.5,88쪽(앞뒤 표지 제외)
605,광고 아이디어를 내는 方法,1,종이,1978년(현대),광고 소책자,박영호(KOBACO 퇴직자),12.4×18.3×0.4,54쪽(앞뒤 표지 제외)
606,廣告心理,1,종이,1986년(현대),광고심리 관련 서적,박영호(KOBACO 퇴직자),15×21.5×1.2,232쪽(앞뒤 표지 제외)
607,廣告의 巨人라스커와 홈킨스,1,종이,1980년(현대),광고의 거인,박영호(KOBACO 퇴직자),13.1×19.1×1.1,102쪽(앞뒤 표지 제외)
608,FILM 코머셜을 만드는 方法,1,종이,1972년(현대),광고 소책자,박영호(KOBACO 퇴직자),12.6×18.9×0.6,114쪽(앞뒤 표지 제외)
609,新聞論,1,종이,1952년(현대),신문론,박영호(KOBACO 퇴직자),15.3×20.8×3.7,702쪽(앞뒤 표지 제외)
610,效果가 立證된 廣告技法,1,종이,1979년(현대),효과가 입증된 광고기법,박영호(KOBACO 퇴직자),14.9×20.9×2,354쪽(앞뒤 표지 제외)
611,誤字의 世界,1,종이,1979년(현대),오자의 세계,박영호(KOBACO 퇴직자),12.5×20.8×1.6,258쪽(앞뒤 표지 제외)
612,저작권과 광고,1,종이,1987년(현대),광고 소책자,박영호(KOBACO 퇴직자),12.8×19×0.5,110쪽(앞뒤 표지 제외)
613,實戰廣告論,1,종이,1978년(현대),실전광고론,박영호(KOBACO 퇴직자),15.2×21.2×2.2,392쪽(앞뒤 표지 제외)
614,高級廣告管理論,1,종이,1982년(현대),고급광고관리론,박영호(KOBACO 퇴직자),16.2×23×2.4,362쪽(앞뒤 표지 제외)
615,텔리비전映像論,1,종이,1988년(현대),텔레비전 형상론,박영호(KOBACO 퇴직자),19.3×26.2×2.8,486쪽(앞뒤 표지 제외)
616,廣告戰略의實際,1,종이,1986년(현대),광고전략의 실제,박영호(KOBACO 퇴직자),19.5×25.9×2.7,500쪽(앞뒤 표지 제외)
617,廣告大辭典ADVERTISING DICTIONARY,1,종이,1986년(현대),광고대사전,박영호(KOBACO 퇴직자),19.4×26.4×5.6,1129쪽(앞뒤 표지 제외)
618,잡지편집의 이론과 실제,1,종이,1984년(현대),잡지 관련 서적,박영호(KOBACO 퇴직자),15.4×22.5×1.8,340쪽(앞뒤 표지 제외)
619,케이블TV를 알고계십니까?시청자편,1,종이,1990년대(현대),케이블TV 소책자,박영호(KOBACO 퇴직자),15.1×22.3×0.4,78쪽(앞뒤 표지 제외)
620,케이블TV를알고계십니까?종합편,1,종이,1990년대(현대),케이블TV 관련 책자,박영호(KOBACO 퇴직자),15.1×22.6×1.1,240쪽(앞뒤 표지 제외)
621,KOSCAS만화애니메이션 연구,1,종이,1999년(현대),만화애니메이션 연구보고서,박영호(KOBACO 퇴직자),18.7×25.7×2.1,488쪽(앞뒤 표지 제외)
622,CATV 이론 및 실제,1,종이,1992년(현대),CATV 연수용 교재,박영호(KOBACO 퇴직자),19×26.1×2.3,482쪽(앞뒤 표지 제외)
623,광고학입문,1,종이,1985년(현대),광고학입문서,박영호(KOBACO 퇴직자),15.3×22.5×1.3,264쪽(앞뒤 표지 제외)
624,오길비의 고백,1,종이,1984년(현대),광고 관련 서적,박영호(KOBACO 퇴직자),15.4×22.5×1.4,262쪽(앞뒤 표지 제외)
625,광고심리학,1,종이,1989년(현대),광고심리학 연구서,박영호(KOBACO 퇴직자),17.7×24.3×2.3,360쪽(앞뒤 표지 제외)
626,ADVERTISING IN KOREA,1,종이,1989년(현대),한국광고 연구서,박영호(KOBACO 퇴직자),15.2×22.4×0.9,영문판 178쪽(앞뒤 표지 제외)
627,放送廣告카피集‘82,1,종이,1987년(현대),1982년 방송광고카피집,박영호(KOBACO 퇴직자),15.2×22.4×1.2,244쪽(앞뒤 표지 제외)
628,放送廣告카피集‘83,1,종이,1987년(현대),1983년 방송광고카피집,박영호(KOBACO 퇴직자),15.2×22.4×1.2,244쪽(앞뒤 표지 제외)
629,放送廣告카피集‘84,1,종이,1987년(현대),1984년 방송광고카피집,박영호(KOBACO 퇴직자),15.2×22.4×1.3,244쪽(앞뒤 표지 제외)
630,放送廣告카피集‘85,1,종이,1987년(현대),1985년 방송광고카피집,박영호(KOBACO 퇴직자),15.2×22.4×1.2,244쪽(앞뒤 표지 제외)
631,放送廣告카피集‘86,1,종이,1987년(현대),1986년 방송광고카피집,박영호(KOBACO 퇴직자),15.2×22.4×1.2,244쪽(앞뒤 표지 제외)
632,放送廣告카피集‘87,1,종이,1988년(현대),1987년 방송광고카피집,박영호(KOBACO 퇴직자),15.1×22.5×1.5,304쪽(앞뒤 표지 제외)
633,예술로 사색하기,1,종이,2007년(현대),디 아모레 뮤지움 소장 현대미술작품집,박영호(KOBACO 퇴직자),17.1×17.5×0.4,40쪽(앞뒤 표지 제외)
634,태평양50년사 부록한국생활문화100년1894~1994,1,종이,1995년(현대),1894년~1994년 한국생활문화 100년 연구보고서,박영호(KOBACO 퇴직자),15.2×22.4×2.2,472쪽(앞뒤 표지 제외)
635,지하철건축과 안내표지판,1,종이,2001년(현대),지하철 건축 및 안내표지판 연구보고서,박영호(KOBACO 퇴직자),18.7×25.8×1.5,268쪽(앞뒤 표지 제외)
