지원연월,시도명,업종,지원금액
2015-02,충청남도,식품,313208000.0
2015-02,충청남도,화장품및보건용품,110990880.0
2015-02,충청북도,산업기기,603400000.0
2015-02,충청북도,식품,428456000.0
2015-03,경기도,가정용품,589357440.0
2015-03,경기도,"건설,건재및부동산",1208404800.0
2015-03,경기도,산업기기,403704000.0
2015-03,경기도,식품,873096000.0
2015-03,경기도,제약및의료,799858500.0
2015-03,경기도,컴퓨터및정보통신,4639051800.0
2015-03,경기도,화장품및보건용품,3235611600.0
2015-03,경상남도,서비스,28960128540.0
2015-03,경상북도,식품,213528000.0
2015-03,경상북도,화학공업,64768480.0
2015-03,광주광역시,서비스,3222866640.0
2015-03,대구광역시,가정용품,890316000.0
2015-03,대구광역시,산업기기,105735200.0
2015-03,대구광역시,서비스,952160160.0
2015-03,서울특별시,가정용품,2786515200.0
2015-03,서울특별시,"건설,건재및부동산",4592111220.0
2015-03,서울특별시,서비스,132335280.0
2015-03,서울특별시,유통,196256520.0
2015-03,서울특별시,제약및의료,4049790150.0
2015-03,서울특별시,출판,1556022510.0
2015-03,서울특별시,컴퓨터및정보통신,202747440.0
2015-03,서울특별시,화장품및보건용품,49695679800.0
2015-03,세종특별자치시,제약및의료,10250916700.0
2015-03,인천광역시,가정용품,1406815200.0
2015-03,전라남도,서비스,1142861160.0
2015-03,전라남도,식품,13025682000.0
2015-03,전라북도,제약및의료,1664969800.0
2015-03,충청남도,식품,346766000.0
2015-03,충청남도,제약및의료,2998978500.0
2015-03,충청남도,화장품및보건용품,122882760.0
2015-03,충청북도,산업기기,644509600.0
2015-03,충청북도,식품,467124000.0
2015-04,경기도,가정용품,6019060320.0
2015-04,경기도,"건설,건재및부동산",637980000.0
2015-04,경기도,산업기기,474986400.0
2015-04,경기도,식품,933436000.0
2015-04,경기도,제약및의료,735420000.0
2015-04,경기도,컴퓨터및정보통신,3002689600.0
2015-04,경상북도,식품,503790000.0
2015-04,경상북도,화학공업,46565120.0
2015-04,광주광역시,서비스,5005560000.0
2015-04,대구광역시,가정용품,895104000.0
2015-04,대구광역시,기초재,85890000.0
2015-04,대구광역시,산업기기,96716800.0
2015-04,대구광역시,서비스,988992480.0
2015-04,서울특별시,"건설,건재및부동산",4179033430.0
2015-04,서울특별시,서비스,185572800.0
2015-04,서울특별시,유통,127526400.0
2015-04,서울특별시,제약및의료,3838523500.0
2015-04,서울특별시,출판,1277105160.0
2015-04,서울특별시,컴퓨터및정보통신,144370800.0
2015-04,서울특별시,화장품및보건용품,4976244000.0
2015-04,세종특별자치시,제약및의료,11959925000.0
2015-04,전라남도,서비스,917649600.0
2015-04,전라남도,식품,15334692000.0
2015-04,전라북도,제약및의료,1640836600.0
2015-04,충청남도,식품,152240000.0
2015-04,충청남도,제약및의료,7079516125.0
2015-04,충청남도,화장품및보건용품,118918800.0
2015-04,충청북도,산업기기,682528000.0
2015-05,경기도,가정용품,6103460160.0
2015-05,경기도,"건설,건재및부동산",659246000.0
2015-05,경기도,산업기기,1090840800.0
2015-05,경기도,컴퓨터및정보통신,3143139520.0
2015-05,경기도,화장품및보건용품,731227380.0
2015-05,경상북도,식품,520583000.0
2015-05,경상북도,화학공업,48842080.0
2015-05,광주광역시,서비스,4447788240.0
2015-05,대구광역시,기초재,88753000.0
2015-05,대구광역시,산업기기,102016800.0
2015-05,대구광역시,서비스,125455680.0
2015-05,부산광역시,가정용품,463881600.0
2015-05,서울특별시,"건설,건재및부동산",4921831870.0
2015-05,서울특별시,서비스,191758560.0
2015-05,서울특별시,유통,148753440.0
2015-05,서울특별시,제약및의료,4021932250.0
2015-05,서울특별시,출판,1261484980.0
2015-05,서울특별시,컴퓨터및정보통신,149183160.0
2015-05,서울특별시,화장품및보건용품,54046129020.0
2015-05,서울특별시,화학공업,69129760.0
2015-05,세종특별자치시,제약및의료,10736873600.0
2015-05,인천광역시,가정용품,614960640.0
2015-05,전라남도,서비스,737842560.0
2015-05,전라남도,식품,15730545000.0
2015-05,전라북도,제약및의료,1691299400.0
2015-05,충청남도,식품,159340000.0
2015-05,충청남도,제약및의료,6848033500.0
2015-05,충청남도,화장품및보건용품,61441380.0
2015-05,충청북도,산업기기,699714400.0
2015-06,경기도,가정용품,5831582400.0
2015-06,경기도,"건설,건재및부동산",637980000.0
2015-06,경기도,산업기기,1142411200.0
2015-06,경기도,제약및의료,305235000.0
2015-06,경기도,컴퓨터및정보통신,2795044800.0
2015-06,경기도,화장품및보건용품,755242800.0
2015-06,경상북도,식품,21616000.0
2015-06,경상북도,화학공업,45732960.0
2015-06,대구광역시,기초재,85890000.0
2015-06,대구광역시,산업기기,96728800.0
2015-06,대구광역시,서비스,174871200.0
2015-06,부산광역시,가정용품,528998400.0
2015-06,서울특별시,"건설,건재및부동산",3639238180.0
2015-06,서울특별시,서비스,276948000.0
2015-06,서울특별시,유통,147571200.0
2015-06,서울특별시,제약및의료,2477223000.0
2015-06,서울특별시,출판,2307736900.0
2015-06,서울특별시,컴퓨터및정보통신,144370800.0
2015-06,서울특별시,화장품및보건용품,25279815600.0
2015-06,서울특별시,화학공업,25502400.0
2015-06,세종특별자치시,제약및의료,2618442000.0
2015-06,전라남도,서비스,1001775600.0
2015-06,전라남도,식품,13490943000.0
2015-06,전라북도,제약및의료,1646064950.0
2015-06,충청남도,식품,154200000.0
2015-06,충청남도,제약및의료,6600536025.0
2015-06,충청남도,화장품및보건용품,59459400.0
2015-06,충청북도,산업기기,679014000.0
2015-07,경기도,가정용품,874692000.0
2015-07,경기도,"건설,건재및부동산",659246000.0
2015-07,경기도,산업기기,1574067600.0
2015-07,경기도,제약및의료,315409500.0
2015-07,경기도,컴퓨터및정보통신,267716000.0
2015-07,경기도,화장품및보건용품,1118677560.0
2015-07,경상북도,화학공업,48267520.0
2015-07,대구광역시,기초재,135236500.0
2015-07,대구광역시,산업기기,94580000.0
2015-07,대구광역시,서비스,111273120.0
2015-07,부산광역시,가정용품,502992000.0
2015-07,부산광역시,식품,272916000.0
2015-07,서울특별시,"건설,건재및부동산",3478204030.0
2015-07,서울특별시,서비스,286179600.0
2015-07,서울특별시,유통,31917600.0
2015-07,서울특별시,제약및의료,2828397950.0
2015-07,서울특별시,출판,330498000.0
2015-07,서울특별시,컴퓨터및정보통신,255026520.0
2015-07,서울특별시,화학공업,36317120.0
2015-07,인천광역시,가정용품,560589120.0
2015-07,전라남도,식품,11542425000.0
2015-07,전라북도,제약및의료,1725845950.0
2015-07,충청남도,식품,159340000.0
2015-07,충청남도,제약및의료,5325434450.0
2015-07,충청남도,화장품및보건용품,61441380.0
2015-07,충청북도,산업기기,701500800.0
2015-08,경기도,"건설,건재및부동산",659246000.0
2015-08,경기도,산업기기,897859600.0
2015-08,경기도,제약및의료,315409500.0
2015-08,경기도,컴퓨터및정보통신,1627716000.0
2015-08,경기도,화장품및보건용품,764689380.0
2015-08,경상북도,화학공업,47435360.0
2015-08,대구광역시,기초재,250776050.0
2015-08,대구광역시,산업기기,92720800.0
2015-08,대구광역시,서비스,769616400.0
2015-08,대전광역시,서비스,35185920.0
2015-08,부산광역시,가정용품,65116800.0
2015-08,부산광역시,식품,445284000.0
2015-08,서울특별시,"건설,건재및부동산",3351875000.0
2015-08,서울특별시,서비스,286179600.0
2015-08,서울특별시,유통,37609200.0
2015-08,서울특별시,제약및의료,2858683450.0
2015-08,서울특별시,출판,578711630.0
2015-08,서울특별시,컴퓨터및정보통신,256754400.0
2015-08,서울특별시,화학공업,33942720.0
2015-08,인천광역시,가정용품,560589120.0
2015-08,전라남도,식품,11411149000.0
2015-08,전라북도,유통,1593073260.0
2015-08,전라북도,제약및의료,1721365600.0
2015-08,충청남도,식품,157750000.0
2015-08,충청남도,화장품및보건용품,61441380.0
2015-08,충청북도,산업기기,667265200.0
2015-09,경기도,"건설,건재및부동산",619876000.0
2015-09,경기도,산업기기,619959200.0
2015-09,경기도,제약및의료,16646508375.0
2015-09,경기도,컴퓨터및정보통신,1669944000.0
2015-09,경상남도,유통,6836917320.0
2015-09,경상북도,식품,41832000.0
2015-09,경상북도,화학공업,53591680.0
2015-09,대구광역시,기초재,229500600.0
2015-09,대구광역시,산업기기,90209600.0
2015-09,대구광역시,서비스,746030880.0
2015-09,대전광역시,서비스,62092800.0
2015-09,부산광역시,가정용품,65116800.0
2015-09,서울특별시,"건설,건재및부동산",3799553750.0
2015-09,서울특별시,서비스,436128000.0
2015-09,서울특별시,유통,36396000.0
2015-09,서울특별시,제약및의료,2875278000.0
2015-09,서울특별시,출판,457188900.0
2015-09,서울특별시,컴퓨터및정보통신,248472000.0
2015-09,서울특별시,화장품및보건용품,2520609000.0
2015-09,서울특별시,화학공업,33246080.0
2015-09,세종특별자치시,제약및의료,12122751000.0
2015-09,인천광역시,가정용품,526871520.0
2015-09,전라남도,식품,13134040000.0
2015-09,전라북도,유통,4039164540.0
2015-09,전라북도,제약및의료,1761445650.0
2015-09,충청남도,식품,154200000.0
2015-09,충청남도,화장품및보건용품,59459400.0
2015-09,충청북도,산업기기,722327200.0
2015-09,충청북도,서비스,694190280.0
2015-10,경기도,가정용전기전자,73261370.0
2015-10,경기도,"건설,건재및부동산",650194000.0
2015-10,경기도,산업기기,408390800.0
2015-10,경기도,컴퓨터및정보통신,3029984800.0
2015-10,경상남도,유통,6681706740.0
2015-10,경상북도,식품,213808000.0
2015-10,경상북도,화학공업,62491360.0
2015-10,대구광역시,기초재,232312850.0
2015-10,대구광역시,산업기기,93650400.0
2015-10,대구광역시,서비스,533090880.0
2015-10,대전광역시,서비스,243526080.0
2015-10,부산광역시,가정용품,203212800.0
2015-10,부산광역시,화장품및보건용품,60933600.0
2015-10,서울특별시,"건설,건재및부동산",2326173970.0
2015-10,서울특별시,유통,67266000.0
2015-10,서울특별시,제약및의료,2529660350.0
2015-10,서울특별시,출판,500150630.0
2015-10,서울특별시,컴퓨터및정보통신,159069680.0
2015-10,서울특별시,화장품및보건용품,1960795200.0
2015-10,서울특별시,화학공업,20172320.0
2015-10,세종특별자치시,제약및의료,10957537000.0
2015-10,인천광역시,가정용품,337009680.0
2015-10,전라남도,식품,13316132000.0
2015-10,전라북도,유통,1205363880.0
2015-10,충청남도,식품,49290000.0
2015-10,충청남도,화장품및보건용품,61441380.0
2015-10,충청북도,산업기기,587549200.0
2015-10,충청북도,서비스,1712953200.0
2015-11,경기도,가정용전기전자,70898100.0
2015-11,경기도,가정용품,6613692120.0
2015-11,경기도,"건설,건재및부동산",754769400.0
2015-11,경기도,산업기기,431268800.0
2015-11,경기도,컴퓨터및정보통신,1659939840.0
2015-11,경상남도,"건설,건재및부동산",70047600.0
2015-11,경상남도,유통,4057020000.0
2015-11,경상북도,식품,206836000.0
2015-11,경상북도,화학공업,63235200.0
2015-11,대구광역시,가정용품,487166400.0
2015-11,대구광역시,기초재,242686500.0
2015-11,대구광역시,산업기기,94857600.0
2015-11,대구광역시,서비스,515894400.0
2015-11,대전광역시,서비스,235670400.0
2015-11,부산광역시,가정용품,212918400.0
2015-11,부산광역시,서비스,400780800.0
2015-11,부산광역시,식품,834120000.0
2015-11,서울특별시,"건설,건재및부동산",2502107030.0
2015-11,서울특별시,서비스,316461600.0
2015-11,서울특별시,제약및의료,3115003500.0
2015-11,서울특별시,출판,410323200.0
2015-11,서울특별시,컴퓨터및정보통신,257182800.0
2015-11,서울특별시,패션,597643200.0
2015-11,서울특별시,화장품및보건용품,1978267200.0
2015-11,서울특별시,화학공업,19521600.0
2015-11,세종특별자치시,제약및의료,9528228000.0
2015-11,인천광역시,가정용품,326138400.0
2015-11,전라남도,식품,11640770000.0
2015-11,충청남도,식품,47700000.0
2015-11,충청남도,화장품및보건용품,59459400.0
2015-11,충청북도,산업기기,516320000.0
2015-11,충청북도,서비스,1659336000.0
2015-12,경기도,가정용전기전자,73261370.0
2015-12,경기도,가정용품,7728369840.0
2015-12,경기도,"건설,건재및부동산",951176410.0
2015-12,경기도,산업기기,461878800.0
2015-12,경기도,컴퓨터및정보통신,313520800.0
2015-12,경상남도,"건설,건재및부동산",72382520.0
2015-12,경상북도,식품,216132000.0
2015-12,경상북도,화학공업,65343040.0
2015-12,대구광역시,가정용품,503405280.0
2015-12,대구광역시,기초재,250776050.0
2015-12,대구광역시,산업기기,99228000.0
2015-12,대구광역시,서비스,533090880.0
2015-12,대전광역시,서비스,243526080.0
2015-12,부산광역시,가정용품,228657600.0
2015-12,부산광역시,"건설,건재및부동산",3162319920.0
2015-12,부산광역시,서비스,414140160.0
2015-12,부산광역시,식품,924840000.0
2015-12,부산광역시,패션,3149454000.0
2015-12,서울특별시,"건설,건재및부동산",1205252100.0
2015-12,서울특별시,서비스,452601240.0
2015-12,서울특별시,제약및의료,3106459300.0
2015-12,서울특별시,출판,23474112585.0
2015-12,서울특별시,컴퓨터및정보통신,238057120.0
2015-12,서울특별시,패션,617564640.0
2015-12,서울특별시,화장품및보건용품,3045915600.0
2015-12,인천광역시,가정용품,337009680.0
2015-12,전라남도,서비스,2116795800.0
2015-12,전라남도,식품,11647525000.0
2015-12,전라북도,유통,1220928480.0
2015-12,전라북도,컴퓨터및정보통신,145199040.0
2015-12,충청남도,식품,49290000.0
2015-12,충청남도,화장품및보건용품,61441380.0
2015-12,충청북도,산업기기,324048000.0
2015-12,충청북도,서비스,1731124920.0
2016-01,경기도,가정용전기전자,73261370.0
2016-01,경기도,"건설,건재및부동산",952341390.0
2016-01,경기도,산업기기,485244800.0
2016-01,경기도,컴퓨터및정보통신,308575840.0
2016-01,경상남도,"건설,건재및부동산",72382520.0
2016-01,경상남도,서비스,304360560.0
2016-01,경상남도,컴퓨터및정보통신,77764120.0
2016-01,경상북도,식품,218456000.0
2016-01,경상북도,화학공업,65343040.0
2016-01,대구광역시,가정용품,503405280.0
2016-01,대구광역시,기초재,133281400.0
2016-01,대구광역시,산업기기,106664800.0
2016-01,대구광역시,서비스,937076280.0
2016-01,부산광역시,가정용품,225028800.0
2016-01,부산광역시,"건설,건재및부동산",3443621670.0
2016-01,부산광역시,서비스,414140160.0
2016-01,부산광역시,식품,834120000.0
2016-01,부산광역시,패션,2946543600.0
2016-01,서울특별시,"건설,건재및부동산",3451307810.0
2016-01,서울특별시,서비스,452601240.0
2016-01,서울특별시,제약및의료,5407069300.0
2016-01,서울특별시,출판,27034854435.0
2016-01,서울특별시,컴퓨터및정보통신,149183160.0
2016-01,서울특별시,패션,617564640.0
2016-01,서울특별시,화장품및보건용품,38133038970.0
2016-01,인천광역시,가정용품,153740160.0
2016-01,전라남도,서비스,6324914988.0
2016-01,전라남도,식품,12185999000.0
2016-01,전라북도,유통,1077760800.0
2016-01,전라북도,컴퓨터및정보통신,287999040.0
2016-01,충청남도,식품,49290000.0
2016-01,충청남도,화장품및보건용품,61441380.0
2016-01,충청북도,산업기기,339092000.0
2016-01,충청북도,서비스,1363634160.0
2016-01,충청북도,식품,486507000.0
2016-02,경기도,"건설,건재및부동산",788915590.0
2016-02,경기도,산업기기,574654400.0
2016-02,경기도,컴퓨터및정보통신,289894880.0
2016-02,경기도,화장품및보건용품,378837420.0
2016-02,경상남도,서비스,288519840.0
2016-02,경상남도,컴퓨터및정보통신,72747080.0
2016-02,경상북도,식품,202188000.0
2016-02,경상북도,화학공업,60754240.0
2016-02,대구광역시,가정용품,443096640.0
2016-02,대구광역시,기초재,124682600.0
2016-02,대구광역시,산업기기,97924000.0
2016-02,대구광역시,서비스,1199252040.0
2016-02,대구광역시,화장품및보건용품,2113452120.0
2016-02,부산광역시,가정용품,89740800.0
2016-02,부산광역시,"건설,건재및부동산",2911032525.0
2016-02,부산광역시,서비스,2127636000.0
2016-02,부산광역시,수송기기,657632880.0
2016-02,부산광역시,패션,2847213600.0
2016-02,서울특별시,"건설,건재및부동산",2159638870.0
2016-02,서울특별시,서비스,117488280.0
2016-02,서울특별시,유통,50352120.0
2016-02,서울특별시,제약및의료,8928921900.0
2016-02,서울특별시,출판,1395157360.0
2016-02,서울특별시,컴퓨터및정보통신,189666960.0
2016-02,서울특별시,패션,69401640.0
2016-02,서울특별시,화장품및보건용품,11254530300.0
2016-02,인천광역시,가정용품,143821440.0
2016-02,전라남도,식품,11498641000.0
2016-02,전라북도,유통,680198400.0
2016-02,충청남도,식품,46110000.0
2016-02,충청남도,화장품및보건용품,57477420.0
2016-02,충청북도,산업기기,318364000.0
2016-02,충청북도,서비스,1236962160.0
2016-02,충청북도,식품,458913000.0
2016-03,경기도,"건설,건재및부동산",834387010.0
2016-03,경기도,산업기기,619041600.0
2016-03,경기도,서비스,220011960.0
2016-03,경기도,컴퓨터및정보통신,309984800.0
2016-03,경기도,화장품및보건용품,61441380.0
2016-03,경상남도,서비스,308417760.0
2016-03,경상남도,컴퓨터및정보통신,77764120.0
2016-03,경상북도,식품,216132000.0
2016-03,경상북도,화학공업,65343040.0
2016-03,대구광역시,가정용품,503405280.0
2016-03,대구광역시,기초재,133281400.0
2016-03,대구광역시,산업기기,106664800.0
2016-03,대구광역시,서비스,1301904240.0
2016-03,대구광역시,화장품및보건용품,2662760880.0
2016-03,부산광역시,가정용품,114364800.0
2016-03,부산광역시,서비스,2288681640.0
2016-03,부산광역시,수송기기,723063880.0
2016-03,서울특별시,가정용전기전자,815208100.0
2016-03,서울특별시,"건설,건재및부동산",2195624600.0
2016-03,서울특별시,서비스,125590920.0
2016-03,서울특별시,유통,53824680.0
2016-03,서울특별시,제약및의료,8848072450.0
2016-03,서울특별시,출판,893766180.0
2016-03,서울특별시,컴퓨터및정보통신,230341160.0
2016-03,서울특별시,패션,74187960.0
2016-03,서울특별시,화장품및보건용품,11951973540.0
2016-03,서울특별시,화학공업,131727680.0
2016-03,인천광역시,가정용품,261389520.0
2016-03,전라남도,식품,12388615000.0
2016-03,충청남도,식품,49290000.0
2016-03,충청북도,산업기기,339016000.0
2016-03,충청북도,서비스,1123115280.0
2016-04,경기도,가정용품,395776800.0
2016-04,경기도,"건설,건재및부동산",796275300.0
2016-04,경기도,산업기기,344372000.0
2016-04,경기도,서비스,334454400.0
2016-04,경기도,컴퓨터및정보통신,299939840.0
2016-04,경기도,패션,267300000.0
2016-04,경기도,화장품및보건용품,59459400.0
2016-04,경상남도,컴퓨터및정보통신,75255600.0
2016-04,경상북도,식품,503160000.0
2016-04,경상북도,화학공업,61181600.0
2016-04,광주광역시,서비스,20044993080.0
2016-04,대구광역시,가정용품,460041120.0
2016-04,대구광역시,기초재,87612000.0
2016-04,대구광역시,산업기기,97646400.0
2016-04,대구광역시,서비스,2121873600.0
2016-04,대구광역시,화장품및보건용품,2533775400.0
2016-04,부산광역시,가정용품,94939200.0
2016-04,부산광역시,서비스,900970560.0
2016-04,부산광역시,수송기기,688773670.0
2016-04,서울특별시,가정용전기전자,750038100.0
2016-04,서울특별시,"건설,건재및부동산",2213665360.0
2016-04,서울특별시,서비스,121539600.0
2016-04,서울특별시,유통,52088400.0
2016-04,서울특별시,제약및의료,7447912500.0
2016-04,서울특별시,출판,877624840.0
2016-04,서울특별시,패션,69401640.0
2016-04,서울특별시,화장품및보건용품,6975750600.0
2016-04,서울특별시,화학공업,58645440.0
2016-04,인천광역시,가정용품,104176800.0
2016-04,전라남도,식품,11707339000.0
2016-04,충청남도,식품,47700000.0
2016-04,충청북도,산업기기,328080000.0
2016-04,충청북도,서비스,1193021760.0
2016-05,경기도,가정용품,434850480.0
2016-05,경기도,"건설,건재및부동산",831659010.0
2016-05,경기도,산업기기,211930400.0
2016-05,경기도,서비스,414869280.0
2016-05,경기도,컴퓨터및정보통신,364792800.0
2016-05,경기도,패션,355328820.0
2016-05,경상남도,유통,142556400.0
2016-05,경상남도,컴퓨터및정보통신,77764120.0
2016-05,경상북도,식품,519932000.0
2016-05,경상북도,화학공업,61241600.0
2016-05,광주광역시,서비스,878955840.0
2016-05,대구광역시,가정용품,467238240.0
2016-05,대구광역시,기초재,90532400.0
2016-05,대구광역시,산업기기,99228000.0
2016-05,대구광역시,서비스,2858105040.0
2016-05,부산광역시,가정용품,94939200.0
2016-05,부산광역시,유통,258143760.0
2016-05,서울특별시,가정용전기전자,890805300.0
2016-05,서울특별시,가정용품,140706720.0
2016-05,서울특별시,"건설,건재및부동산",2272712920.0
2016-05,서울특별시,서비스,150745560.0
2016-05,서울특별시,유통,390369240.0
2016-05,서울특별시,제약및의료,8111748050.0
2016-05,서울특별시,출판,110199110.0
2016-05,서울특별시,화장품및보건용품,8402136600.0
2016-05,서울특별시,화학공업,61864320.0
2016-05,인천광역시,가정용품,129210480.0
2016-05,전라남도,서비스,1368828720.0
2016-05,전라남도,식품,12520450000.0
2016-05,충청남도,식품,49290000.0
2016-05,충청북도,산업기기,339016000.0
2016-05,충청북도,서비스,1311644880.0
2016-06,경기도,가정용품,449042400.0
2016-06,경기도,"건설,건재및부동산",699474700.0
2016-06,경기도,산업기기,220616000.0
2016-06,경기도,서비스,908812800.0
2016-06,경기도,컴퓨터및정보통신,352979840.0
2016-06,경기도,패션,25835886120.0
2016-06,경상남도,유통,353858400.0
2016-06,경상남도,컴퓨터및정보통신,75255600.0
2016-06,경상북도,"건설,건재및부동산",126077000.0
2016-06,경상북도,식품,294000000.0
2016-06,대구광역시,가정용전기전자,1468280100.0
2016-06,대구광역시,가정용품,487166400.0
2016-06,대구광역시,기초재,87612000.0
2016-06,대구광역시,산업기기,39840000.0
2016-06,대구광역시,서비스,2091532800.0
2016-06,부산광역시,가정용품,91108800.0
2016-06,부산광역시,서비스,5283104400.0
2016-06,부산광역시,유통,286826400.0
2016-06,서울특별시,"건설,건재및부동산",2204632580.0
2016-06,서울특별시,유통,375721200.0
2016-06,서울특별시,정밀기기및사무기기,1483358800.0
2016-06,서울특별시,제약및의료,1959506700.0
2016-06,서울특별시,출판,106644300.0
2016-06,서울특별시,패션,541269960.0
2016-06,서울특별시,화장품및보건용품,9147356400.0
2016-06,세종특별자치시,제약및의료,4610400000.0
2016-06,전라남도,서비스,1308543600.0
2016-06,전라남도,식품,12176676000.0
2016-06,충청남도,식품,47700000.0
2016-06,충청북도,산업기기,328080000.0
2016-06,충청북도,서비스,1479658320.0
2016-07,경기도,"건설,건재및부동산",662904000.0
2016-07,경기도,산업기기,113440000.0
2016-07,경기도,서비스,1478931720.0
2016-07,경기도,컴퓨터및정보통신,286688000.0
2016-07,경기도,패션,18255686460.0
2016-07,경상남도,유통,359326800.0
2016-07,경상북도,"건설,건재및부동산",137485000.0
2016-07,경상북도,식품,284921000.0
2016-07,대구광역시,가정용전기전자,1557528700.0
2016-07,대구광역시,가정용품,507296160.0
2016-07,대구광역시,기초재,97064100.0
2016-07,대구광역시,산업기기,45260000.0
2016-07,대구광역시,서비스,2191781760.0
2016-07,대전광역시,서비스,15946560.0
2016-07,부산광역시,가정용품,98769600.0
2016-07,부산광역시,서비스,12549600000.0
2016-07,부산광역시,유통,296387280.0
2016-07,서울특별시,"건설,건재및부동산",2284969700.0
2016-07,서울특별시,유통,388245240.0
2016-07,서울특별시,정밀기기및사무기기,2672154520.0
2016-07,서울특별시,제약및의료,2008488375.0
2016-07,서울특별시,출판,297565590.0
2016-07,서울특별시,컴퓨터및정보통신,667637600.0
2016-07,서울특별시,패션,616238700.0
2016-07,서울특별시,화장품및보건용품,7294232400.0
2016-07,세종특별자치시,제약및의료,4403850000.0
2016-07,전라남도,서비스,1656406920.0
2016-07,전라남도,식품,6206775000.0
2016-07,충청남도,식품,60690000.0
2016-07,충청북도,산업기기,232468000.0
2016-07,충청북도,서비스,576116520.0
2016-08,경기도,"건설,건재및부동산",490683810.0
2016-08,경기도,산업기기,139840000.0
2016-08,경기도,서비스,1534438920.0
2016-08,경기도,컴퓨터및정보통신,286688000.0
2016-08,경기도,패션,12856318530.0
2016-08,경상남도,유통,105732000.0
2016-08,경상북도,"건설,건재및부동산",243414170.0
2016-08,경상북도,식품,284921000.0
2016-08,대구광역시,가정용품,503445600.0
2016-08,대구광역시,기초재,97064100.0
2016-08,대구광역시,산업기기,45260000.0
2016-08,대구광역시,서비스,1113613200.0
2016-08,대구광역시,제약및의료,147928900.0
2016-08,대전광역시,서비스,82390560.0
2016-08,부산광역시,가정용품,135626400.0
2016-08,서울특별시,가정용품,129210480.0
2016-08,서울특별시,"건설,건재및부동산",2291763040.0
2016-08,서울특별시,서비스,3178316400.0
2016-08,서울특별시,유통,395783640.0
2016-08,서울특별시,정밀기기및사무기기,2746930720.0
2016-08,서울특별시,제약및의료,813981675.0
2016-08,서울특별시,출판,464483850.0
2016-08,서울특별시,컴퓨터및정보통신,1492164800.0
2016-08,서울특별시,패션,622605060.0
2016-08,서울특별시,화장품및보건용품,362700000.0
2016-08,전라남도,식품,4653031000.0
2016-08,충청남도,식품,61010000.0
2016-08,충청북도,산업기기,232468000.0
2016-08,충청북도,서비스,617253000.0
2016-09,경기도,가정용품,3195309600.0
2016-09,경기도,"건설,건재및부동산",425087500.0
2016-09,경기도,산업기기,133760000.0
2016-09,경기도,컴퓨터및정보통신,284784000.0
2016-09,경기도,패션,21373333080.0
2016-09,경상북도,"건설,건재및부동산",126424200.0
2016-09,경상북도,식품,270438000.0
2016-09,대구광역시,가정용품,455988960.0
2016-09,대구광역시,기초재,93933000.0
2016-09,대구광역시,산업기기,40880000.0
2016-09,대구광역시,서비스,2164122240.0
2016-09,대구광역시,제약및의료,143157000.0
2016-09,대전광역시,서비스,71959440.0
2016-09,부산광역시,가정용품,108244800.0
2016-09,부산광역시,서비스,504000000.0
2016-09,부산광역시,패션,5902273740.0
2016-09,서울특별시,가정용품,125042400.0
2016-09,서울특별시,"건설,건재및부동산",2285522120.0
2016-09,서울특별시,서비스,3751423200.0
2016-09,서울특별시,유통,417049200.0
2016-09,서울특별시,정밀기기및사무기기,2051131600.0
2016-09,서울특별시,제약및의료,3309018975.0
2016-09,서울특별시,출판,256000500.0
2016-09,서울특별시,패션,722577240.0
2016-09,서울특별시,화장품및보건용품,135462600.0
2016-09,전라남도,식품,4780820000.0
2016-09,충청남도,식품,57300000.0
2016-09,충청남도,제약및의료,3843920150.0
2016-09,충청북도,산업기기,242688000.0
2016-09,충청북도,서비스,597019920.0
2016-10,경기도,가정용품,3103473600.0
2016-10,경기도,"건설,건재및부동산",513282500.0
2016-10,경기도,산업기기,127680000.0
2016-10,경기도,컴퓨터및정보통신,286688000.0
2016-10,경기도,패션,21529957350.0
2016-10,경상북도,"건설,건재및부동산",130638340.0
2016-10,경상북도,식품,328972000.0
2016-10,대구광역시,가정용전기전자,3825829350.0
2016-10,대구광역시,기초재,97064100.0
2016-10,대구광역시,산업기기,43800000.0
2016-10,대구광역시,서비스,2474256960.0
2016-10,대구광역시,제약및의료,147928900.0
2016-10,대전광역시,서비스,141996120.0
2016-10,부산광역시,가정용품,136872000.0
2016-10,부산광역시,패션,11460675600.0
2016-10,서울특별시,가정용전기전자,196000000.0
2016-10,서울특별시,가정용품,129210480.0
2016-10,서울특별시,"건설,건재및부동산",2119272840.0
2016-10,서울특별시,서비스,5652859800.0
2016-10,서울특별시,유통,273909240.0
2016-10,서울특별시,정밀기기및사무기기,1677876200.0
2016-10,서울특별시,제약및의료,2047688250.0
2016-10,서울특별시,출판,187366480.0
2016-10,서울특별시,패션,698567100.0
2016-10,서울특별시,화장품및보건용품,147594720.0
2016-10,전라남도,서비스,346920.0
2016-10,전라남도,식품,3681430000.0
2016-10,충청남도,식품,59210000.0
2016-10,충청남도,제약및의료,6376578450.0
2016-10,충청북도,산업기기,140284000.0
2016-10,충청북도,서비스,630115080.0
2016-11,경기도,가정용품,1380240000.0
2016-11,경기도,"건설,건재및부동산",390195140.0
2016-11,경기도,산업기기,133760000.0
2016-11,경기도,컴퓨터및정보통신,277440000.0
2016-11,경기도,패션,15297008430.0
2016-11,경상북도,"건설,건재및부동산",126424200.0
2016-11,경상북도,식품,318360000.0
